agentId,weighted_degree,betweenness,pagerank
7845,1101.0,6.165746840209436e-07,0.0007132124087543271
7800,1101.0,6.165746840209436e-07,0.0007132124087543271
7749,1101.0,6.165746840209436e-07,0.0007132124087543271
7742,1101.0,6.165746840209436e-07,0.0007132124087543271
7627,1101.0,6.165746840209436e-07,0.0007132124087543271
7611,1101.0,6.165746840209436e-07,0.0007132124087543271
7467,1101.0,6.165746840209436e-07,0.0007132124087543271
7443,1101.0,6.165746840209436e-07,0.0007132124087543271
7435,1101.0,6.165746840209436e-07,0.0007132124087543271
7426,1101.0,6.165746840209436e-07,0.0007132124087543271
7385,1101.0,6.165746840209436e-07,0.0007132124087543271
7370,1101.0,6.165746840209436e-07,0.0007132124087543271
7349,1101.0,6.165746840209436e-07,0.0007132124087543271
7282,1101.0,6.165746840209436e-07,0.0007132124087543271
7239,1101.0,6.165746840209436e-07,0.0007132124087543271
7216,1101.0,6.165746840209436e-07,0.0007132124087543271
7918,1101.0,6.165746840209436e-07,0.0007132124087543271
7978,1101.0,6.165746840209436e-07,0.0007132124087543271
6237,1101.0,6.165746840209436e-07,0.0007132124087543271
7983,1101.0,6.165746840209436e-07,0.0007132124087543271
8681,1101.0,6.165746840209436e-07,0.0007132124087543271
8673,1101.0,6.165746840209436e-07,0.0007132124087543271
8657,1101.0,6.165746840209436e-07,0.0007132124087543271
8634,1101.0,6.165746840209436e-07,0.0007132124087543271
8632,1101.0,6.165746840209436e-07,0.0007132124087543271
8628,1101.0,6.165746840209436e-07,0.0007132124087543271
8588,1101.0,6.165746840209436e-07,0.0007132124087543271
8584,1101.0,6.165746840209436e-07,0.0007132124087543271
8547,1101.0,6.165746840209436e-07,0.0007132124087543271
8533,1101.0,6.165746840209436e-07,0.0007132124087543271
14328,1101.0,6.165746840209436e-07,0.0007132124087543271
8260,1101.0,6.165746840209436e-07,0.0007132124087543271
8247,1101.0,6.165746840209436e-07,0.0007132124087543271
8193,1101.0,6.165746840209436e-07,0.0007132124087543271
8099,1101.0,6.165746840209436e-07,0.0007132124087543271
8059,1101.0,6.165746840209436e-07,0.0007132124087543271
8048,1101.0,6.165746840209436e-07,0.0007132124087543271
7989,1101.0,6.165746840209436e-07,0.0007132124087543271
7986,1101.0,6.165746840209436e-07,0.0007132124087543271
7212,1101.0,6.165746840209436e-07,0.0007132124087543271
7208,1101.0,6.165746840209436e-07,0.0007132124087543271
7206,1101.0,6.165746840209436e-07,0.0007132124087543271
7188,1101.0,6.165746840209436e-07,0.0007132124087543271
6692,1101.0,6.165746840209436e-07,0.0007132124087543271
6571,1101.0,6.165746840209436e-07,0.0007132124087543271
6565,1101.0,6.165746840209436e-07,0.0007132124087543271
6560,1101.0,6.165746840209436e-07,0.0007132124087543271
6552,1101.0,6.165746840209436e-07,0.0007132124087543271
6455,1101.0,6.165746840209436e-07,0.0007132124087543271
6415,1101.0,6.165746840209436e-07,0.0007132124087543271
6411,1101.0,6.165746840209436e-07,0.0007132124087543271
6406,1101.0,6.165746840209436e-07,0.0007132124087543271
6403,1101.0,6.165746840209436e-07,0.0007132124087543271
